id,yield
17451,6443.77869495327
17452,5383.856605511944
17453,6737.3189512990375
17454,8200.932672334613
17455,7577.395840856683
17456,6537.111868868336
17457,6298.519968897281
17458,5838.45509660739
17459,4128.9586877925385
17460,5781.222473359094
17461,7353.030857665083
17462,5468.931154067518
17463,7092.361499042601
17464,5505.614503656858
17465,3978.3894458091513
17466,6322.06402124195
17467,7072.577470730617
17468,5754.601073879025
17469,5760.1234854702225
17470,8175.896294479297
17471,4805.267417883069
17472,3820.7106095543522
17473,5472.0417826945695
17474,7615.662666173265
17475,5584.482154620415
17476,6172.475528615003
17477,7280.062505281552
17478,6093.172301527133
17479,3443.1205858471253
17480,8211.974543070879
17481,5693.206787421098
17482,5531.258437662261
17483,7397.685083270621
17484,6678.014699544617
17485,6526.955355702833
17486,6318.242822802231
17487,6402.204206632528
17488,4882.550502765086
17489,5437.295926875608
17490,6514.216940100129
17491,6763.929921864376
17492,6317.529624689529
17493,4733.989796719298
17494,6452.695399206377
17495,6103.486861438878
17496,6788.722803421967
17497,5457.685018874467
17498,7723.336105080925
17499,6756.6201141670335
17500,7336.842607777228
17501,5418.075245826289
17502,6348.512780273451
17503,6528.116854855722
17504,8718.22397968987
17505,5700.380919485058
17506,6428.123913926821
17507,4069.370188304066
17508,6846.32300352025
17509,3208.1898939456896
17510,4203.512677451426
17511,6889.018677611179
17512,5676.11576828995
17513,4756.386727048326
17514,4706.558714685335
17515,3677.9566097056563
17516,5861.095629340946
17517,3631.7771202987983
17518,7038.913097401288
17519,6033.821689686364
17520,4361.2252232886485
17521,4701.002159517989
17522,7929.6204923382475
17523,6271.526530905232
17524,5175.318850492857
17525,6943.802692386705
17526,6283.721833535124
17527,6635.584836286147
17528,7222.899067469388
17529,6557.6403817297605
17530,4252.746930833451
17531,6313.136776743789
17532,6333.71222121116
17533,5542.974406928286
17534,6413.037915347553
17535,6633.692283350441
17536,6173.885957738682
17537,4426.805374287632
17538,8211.260622721535
17539,4476.792738542007
17540,6221.3489815819785
17541,5835.9556621282345
17542,4085.660297279048
17543,5640.422808060047
17544,6264.875935848599
17545,6540.141215570952
17546,7072.258972563696
17547,5558.097165097267
17548,5713.212188478037
17549,5942.900392310915
17550,3701.940896986022
17551,4937.615658578887
17552,6167.145705208865
17553,8636.240143967605
17554,6180.792660472667
17555,5370.447847922736
17556,3741.588476544344
17557,6400.885091318779
17558,6471.470079158941
17559,5898.337165564601
17560,4325.827437746216
17561,4621.05973435277
17562,5588.003818887497
17563,6354.849926812006
17564,5161.815897360989
17565,8061.05266519055
17566,5600.0754677759505
17567,5904.400473694851
17568,6230.777558175585
17569,8148.929105405848
17570,5534.062982216314
17571,5131.119359542125
17572,4933.121205325719
17573,6289.006821785869
17574,6226.236836914687
17575,5586.783502343271
17576,4254.248182044002
17577,5742.1794688664495
17578,6233.369929532562
17579,5530.656878309779
17580,6236.670705410601
17581,5399.779317087334
17582,6952.742801360848
17583,4370.685275213681
17584,6118.233800834425
17585,7344.668336237557
17586,6458.498915787272
17587,7404.807699518563
17588,5245.864357278233
17589,8282.6250065004
17590,5638.822672312046
17591,5562.1364601824525
17592,8194.315307916626
17593,8210.332538841929
17594,3599.462742723788
17595,5002.998191659942
17596,7155.810584993218
17597,8459.225186018315
17598,6807.484236139946
17599,7225.790216456591
17600,5548.421413376895
17601,3782.7155467959024
17602,7228.739700538885
17603,5828.136840218298
17604,5718.459664374033
17605,4370.71077578226
17606,5427.7036824455045
17607,6352.203631619499
17608,6325.883482134153
17609,4851.546556350111
17610,5226.912957709246
17611,5901.221500416206
17612,6779.7048152435
17613,7653.890493071613
17614,7220.713164775791
17615,6898.305822978304
17616,4485.7642169150795
17617,7236.686287340182
17618,4229.388832205287
17619,7073.355330032978
17620,7614.477842642483
17621,3653.342328289108
17622,6908.757528553483
17623,6447.465672225099
17624,4993.205958089863
17625,6574.146457716924
17626,5580.8022068407245
17627,6137.512708452311
17628,6429.091440514881
17629,5651.852985535687
17630,6490.717697389137
17631,6242.954327561472
17632,6270.130773164112
17633,5429.722685198577
17634,6285.3511254362
17635,5712.635628247581
17636,5235.3192131714895
17637,6826.077987258156
17638,5898.073603446911
17639,5168.817870500997
17640,4041.4136613890414
17641,7283.517113929053
17642,5519.752379586355
17643,6188.87287924524
17644,7792.8522100964465
17645,6046.195115940224
17646,7783.016605203426
17647,7402.541660200826
17648,6278.108696159036
17649,4307.451687103851
17650,4308.942814675893
17651,5916.809385152618
17652,3231.7291508770954
17653,6948.643725422248
17654,8243.881151327982
17655,6657.278300403808
17656,6520.282906594094
17657,4258.946196625817
17658,5116.234158026304
17659,5488.258407837431
17660,6899.797910912722
17661,7133.278319292109
17662,5628.355431272074
17663,3587.615349483854
17664,2529.575427026874
17665,4030.071257765194
17666,5896.030006369523
17667,5184.259809403651
17668,7348.746079246066
17669,5794.565029681754
17670,3461.4716164203473
17671,4987.545176376301
17672,5286.408545663604
17673,6972.749372177183
17674,5755.240406598797
17675,4321.868275457913
17676,7117.66751459492
17677,6570.133064243224
17678,7583.526502866322
17679,5853.086143890244
17680,6513.099732652853
17681,4283.864370235248
17682,4316.368463767486
17683,5590.967624085443
17684,6289.789256947369
17685,7310.129713965342
17686,5609.984351355163
17687,6314.628645020695
17688,6804.343921283897
17689,7834.485066090812
17690,7423.978088754229
17691,3189.259932913277
17692,5476.240199921656
17693,4421.090888459969
17694,6237.8218525121
17695,4538.93616546573
17696,8183.2202118628775
17697,7522.6504446420795
17698,3492.523136275714
17699,6317.61574043344
17700,4978.477803158802
17701,4135.110370251409
17702,4352.225739900713
17703,7254.490517811385
17704,5722.180245414976
17705,4449.843956637537
17706,6223.908014565069
17707,6083.563505200677
17708,4074.457471665207
17709,6263.444352854494
17710,4112.295265307389
17711,6915.500535249268
17712,6457.057199491008
17713,7221.602813154951
17714,6380.083047309696
17715,7480.13291448528
17716,6979.996079679077
17717,6258.379173939804
17718,6372.528457984022
17719,7821.98872391079
17720,7346.351439991849
17721,6181.713276765625
17722,7530.676279025291
17723,4148.026927633542
17724,6173.873687476749
17725,6992.260383221034
17726,6359.009574318702
17727,6357.856590998017
17728,6501.414966853114
17729,6652.734067300558
17730,7764.294401759133
17731,3647.322751193898
17732,7573.007368301363
17733,7207.923856987828
17734,4189.388205226902
17735,6999.033432193216
17736,6803.154657221002
17737,6299.682817122819
17738,7685.967032158331
17739,6560.833642145539
17740,6460.574328960818
17741,6453.988236871757
17742,7236.268267658895
17743,6700.107385069721
17744,7436.507642041126
17745,4060.3503252528967
17746,5364.102856699144
17747,5284.891509096903
17748,5620.685173293887
17749,3661.6083717658294
17750,7330.596419033695
17751,7054.568353544224
17752,3733.8969747665874
17753,5377.377993125298
17754,7011.245895930106
17755,6666.523416766989
17756,6638.655182061431
17757,4842.900739664412
17758,7271.611922818686
17759,6595.219569643526
17760,5789.913529144026
17761,7259.899016087854
17762,6856.504783571706
17763,6606.2215106914355
17764,3684.6434756521608
17765,7683.011545618888
17766,5763.913798630341
17767,7772.805072499508
17768,6397.646597300297
17769,6325.892891281667
17770,5626.3626802871995
17771,6711.454550830391
17772,6379.429097297352
17773,5403.302164896928
17774,6870.409475733973
17775,7890.937792000338
17776,5824.035081926354
17777,7177.585527183534
17778,4335.045819027703
17779,6026.296604898759
17780,6400.584994486106
17781,7329.401180163054
17782,7574.264465806901
17783,7389.923705746607
17784,5737.926272710959
17785,6825.932878278245
17786,7123.043889820536
17787,5059.2585654627965
17788,7638.539978081757
17789,7207.6031225253255
17790,4081.131144593619
17791,7464.195498262331
17792,4113.639772611737
17793,8172.929072515853
17794,5692.612366807851
17795,5570.282506631977
17796,7744.396135766789
17797,6819.023904761848
17798,7764.980886430041
17799,6214.079930697211
17800,6593.273700299577
17801,4810.7330740047255
17802,7719.944255560668
17803,3760.6586863991556
17804,2815.24169373536
17805,7073.341212983822
17806,3600.1235753187543
17807,6695.540790135531
17808,5437.1760029359375
17809,6594.331725192899
17810,6499.585578038409
17811,6805.131427328407
17812,5188.44852129098
17813,5556.267362477195
17814,5617.125079330524
17815,4757.071153301507
17816,7965.565764284687
17817,6678.596353267606
17818,6867.919859471876
17819,7551.120854406539
17820,7515.278753588303
17821,5508.100623733775
17822,6609.119460155908
17823,5748.318720505174
17824,7135.213985881801
17825,5795.474688489818
17826,6274.948096224889
17827,5368.8965769114275
17828,6764.070753655307
17829,5205.875718158385
17830,6488.887614833455
17831,6219.929936500591
17832,5753.521219684856
17833,7390.800058303358
17834,5064.948855480603
17835,7036.907464253976
17836,7681.428705181403
17837,6553.731664810622
17838,7385.501165830138
17839,4079.0020525887835
17840,6322.36151955258
17841,6754.341805284954
17842,5815.042876252665
17843,6266.98318540778
17844,5844.689157044163
17845,7146.092865461755
17846,7529.440837349574
17847,5339.482081607849
17848,4579.893975891394
17849,5554.937353146717
17850,6261.980911834478
17851,7883.368538157805
17852,7322.870130465342
17853,7239.406328604177
17854,6238.601358200805
17855,7502.889393242851
17856,4364.787004796649
17857,6971.388681062758
17858,4349.375612645754
17859,6751.688373731412
17860,5370.295443506986
17861,6540.41339607856
17862,4271.039419103836
17863,8007.160767239622
17864,4806.130750322736
17865,7343.161101052513
17866,5811.185308285359
17867,8022.531500048517
17868,7687.157774864349
17869,5537.012828500169
17870,5481.236778388034
17871,5359.5419003667885
17872,6241.568211188778
17873,7382.700322685067
17874,3703.9691875177264
17875,2479.579132381418
17876,6817.877898663526
17877,6008.852411845036
17878,6805.736110941382
17879,7463.856597674632
17880,5407.534299874885
17881,5691.585374941374
17882,7365.863283160605
17883,6946.231511447989
17884,7089.391911834798
17885,5869.721853038895
17886,6780.055029597115
17887,8251.121763265857
17888,5817.557800590762
17889,6502.636498621067
17890,6827.846918580733
17891,7219.362389876971
17892,5610.229500623788
17893,5781.227185348104
17894,6521.740473299766
17895,7250.782031468893
17896,5887.019919278878
17897,4206.006950504802
17898,6174.741541387092
17899,4129.7398559048925
17900,6361.131623538426
17901,7455.151133245869
17902,6731.988839373396
17903,5715.191535237555
17904,4663.915525335387
17905,6539.918745678442
17906,7341.018568387834
17907,3967.9423045331723
17908,7352.495192636456
17909,7400.757882402413
17910,5751.622512352143
17911,7297.694788304729
17912,5779.354472537397
17913,5127.293063495886
17914,5912.333545066632
17915,6149.729996221265
17916,6466.248502471297
17917,6454.200186601464
17918,5363.157689830356
17919,3431.0398432070697
17920,7734.849358045994
17921,4421.60537161258
17922,5728.478476175809
17923,7615.87484784954
17924,7370.229900637403
17925,4226.766906914224
17926,6583.459502157253
17927,6476.726540289268
17928,6024.970518472865
17929,6577.942269877397
17930,4279.993260670851
17931,6883.07053601966
17932,4399.689068828245
17933,7344.28402995521
17934,7394.964620020242
17935,7436.3694866489095
17936,6668.626072305105
17937,6381.279113037156
17938,5987.827337625396
17939,2623.632177851251
17940,5337.394324404489
17941,7241.970405107281
17942,5406.193844609239
17943,5507.884643492466
17944,2974.775739750326
17945,3062.674135554914
17946,3972.9753740645624
17947,5629.696344907058
17948,7596.089012090856
17949,7587.382321941022
17950,5469.860029425472
17951,8327.747842276885
17952,5279.653829938211
17953,6911.809782100617
17954,6501.831377713713
17955,5464.784778030297
17956,7149.877090624615
17957,5319.958130073306
17958,5709.962795853879
17959,5981.032378628138
17960,5800.040962713229
17961,4454.645336230123
17962,7278.98595979951
17963,7323.982986344164
17964,5474.728169797557
17965,6788.332697302495
17966,3734.449404198556
17967,7845.321150600751
17968,6453.7411939353515
17969,5644.1798462453335
17970,6920.55893066867
17971,7544.460161394227
17972,6254.3418670745505
17973,4107.979836774806
17974,4897.293156646148
17975,3828.215712276789
17976,6745.063810160019
17977,7499.170018629645
17978,5569.596603605559
17979,5126.947258147334
17980,4802.771958774006
17981,6330.567186640074
17982,5790.160685423915
17983,4258.979723843214
17984,7522.044246726524
17985,7196.318891708233
17986,6344.418837957493
17987,6380.6346330047245
17988,5253.786282653325
17989,5312.339022095186
17990,6070.211009724122
17991,4601.11203294854
17992,6468.563065604491
17993,5793.117004251135
17994,7272.571338422287
17995,6833.523905631814
17996,4338.007010309409
17997,5748.775285555999
17998,7269.992842489925
17999,4030.1991616806904
18000,6664.657095385549
18001,4060.078282182982
18002,3473.393044105394
18003,6780.142767536771
18004,4044.847927010073
18005,8316.81482236358
18006,5846.233245533162
18007,3352.979462609755
18008,4670.159144041591
18009,7428.727111298285
18010,4201.942782779898
18011,3613.323790747578
18012,3460.84827905069
18013,6950.055491937634
18014,7324.322622020983
18015,4177.168700649589
18016,6522.2917840500395
18017,7775.424884712929
18018,4779.391449905638
18019,4349.307067432794
18020,5984.37591705724
18021,3993.9913078840136
18022,6337.154316075053
18023,7317.087300591523
18024,5361.961951330833
18025,5316.495217923033
18026,5766.054682540551
18027,7034.047231246403
18028,3947.9650534596244
18029,6509.676671233026
18030,7278.731659030686
18031,7430.369694917801
18032,5603.2308909948815
18033,6402.265562574083
18034,5396.262752737705
18035,6962.451160105285
18036,7832.817864865656
18037,7924.096800070212
18038,7487.393077071402
18039,6610.286898652304
18040,6661.725463850721
18041,7311.472393870256
18042,6290.945919852824
18043,5746.6804979265025
18044,5498.249137245722
18045,4270.399245031603
18046,5500.521819659049
18047,3759.932412394949
18048,5749.470575129489
18049,5569.444470559975
18050,4065.3452961361936
18051,6872.646254728715
18052,5043.227357082306
18053,4841.3770206346335
18054,5532.052726496059
18055,7969.750729361041
18056,5946.752088572582
18057,6361.541352464217
18058,5390.093339804596
18059,6953.381029776443
18060,3691.214798542989
18061,6551.905364623551
18062,5386.26768477502
18063,6519.708531658871
18064,7829.517088516256
18065,7651.223916244494
18066,6881.0587765469
18067,3300.0337569348517
18068,5870.121565311661
18069,7438.621333925668
18070,5589.734841846523
18071,6895.516892356101
18072,5709.46791028476
18073,6308.634209815528
18074,4744.173340046683
18075,6494.810732073906
18076,4369.819752045937
18077,5946.548512746869
18078,5341.076424280143
18079,8157.935036437705
18080,6758.239867497602
18081,3652.9785197444435
18082,7727.25177571873
18083,4909.039468275801
18084,8384.071438210225
18085,4296.537332514348
18086,3797.925421881349
18087,8235.107858009755
18088,4068.272241670994
18089,6847.3158459154365
18090,4762.738332496921
18091,6876.653614387881
18092,6927.511723612959
18093,4817.327095864865
18094,3628.5876109603
18095,3455.3875942411414
18096,4002.8029773524327
18097,4694.807929716837
18098,6345.975829654646
18099,7832.186163361653
18100,5347.8249511851145
18101,6155.7335808432645
18102,6729.792421906159
18103,3476.636714154638
18104,8027.8455057432475
18105,5551.728337654184
18106,7054.247054634509
18107,5493.432094133115
18108,6242.577520949769
18109,5299.171303398481
18110,6638.366237874453
18111,6749.841440691079
18112,7178.610757248114
18113,4491.137557018799
18114,7900.773782835049
18115,4447.8804383731
18116,7902.704395317996
18117,5317.06755649849
18118,7604.467293997832
18119,5692.335634090661
18120,5671.420839994292
18121,6562.699855132107
18122,4637.591774768558
18123,7310.976717949626
18124,6115.1463572826115
18125,6111.740270820414
18126,4953.754403838753
18127,4596.737698710123
18128,6788.634771624683
18129,3664.2610022075028
18130,4945.426060047237
18131,7855.445850550868
18132,7603.639749975227
18133,5470.75570981689
18134,6751.386471832577
18135,6746.975575858352
18136,7344.333144567516
18137,5529.1767238954135
18138,3542.3960541538313
18139,6644.731867956566
18140,4770.6112835185195
18141,6858.661591621152
18142,7419.314756515866
18143,5056.198432807753
18144,6315.10280331364
18145,6521.772983980831
18146,5420.160624253541
18147,6290.620849297
18148,5400.521532560649
18149,6191.6601367608755
18150,7313.663739539509
18151,4807.16978452982
18152,6776.5587462233025
18153,6759.355267311892
18154,3958.8933547350057
18155,7598.370022313652
18156,7081.819736442874
18157,4949.977389535936
18158,5728.036341010626
18159,6625.252067836265
18160,7594.242844381165
18161,6613.468097394892
18162,6452.226603310385
18163,4757.930579574682
18164,6775.583294769164
18165,4067.852644265535
18166,4413.462680237724
18167,7429.59172147504
18168,8071.279614361
18169,5618.049518720989
18170,5715.859129398244
18171,7406.956933398204
18172,6200.456278913234
18173,4226.572734726421
18174,8105.304134019755
18175,5572.462009332072
18176,7430.906352899802
18177,7877.005268449963
18178,5950.109876953596
18179,5762.191299682181
18180,8228.505816542583
18181,7387.125122361031
18182,7070.611693943978
18183,6248.6488309103415
18184,7348.934057948968
18185,6829.813579932413
18186,3495.3655532925245
18187,7911.331896303679
18188,6281.002653196222
18189,5618.750792570068
18190,3445.6531682076034
18191,6828.044556820923
18192,6369.482835146151
18193,4638.506388536809
18194,8112.0811319335335
18195,5586.931889297982
18196,6158.46830300967
18197,6231.234982348092
18198,6369.161721257561
18199,7797.405533396727
18200,8185.2591649037895
18201,5726.417912827186
18202,5535.277825500511
18203,8335.520677575818
18204,5164.826139840615
18205,3334.7767229480787
18206,8219.071500506518
18207,7011.118270616588
18208,7125.539755085914
18209,6252.116745049251
18210,6339.992820893206
18211,6136.12950761042
18212,4496.068956498733
18213,4605.723744413343
18214,6852.493644161484
18215,3904.3852062406936
18216,5626.9890690627635
18217,7203.705560836521
18218,6180.152320454832
18219,5884.103401598537
18220,3601.6628691202427
18221,8206.756120713131
18222,6197.082048226084
18223,4609.108024907178
18224,7316.511135577778
18225,5255.438129231325
18226,6398.072074636717
18227,4296.264431258488
18228,5335.354284259542
18229,5723.583859234425
18230,6545.82091603189
18231,6220.956058257513
18232,4130.273833908489
18233,7257.708872939232
18234,7297.561978792754
18235,5285.466936554186
18236,7281.180354536148
18237,3531.107222622608
18238,5308.653846074395
18239,5544.86105770327
18240,5759.994500573118
18241,4546.726902938748
18242,6268.887815617571
18243,4176.6432772342905
18244,5496.833397445351
18245,4835.58452410913
18246,6715.973481961547
18247,4328.947958503611
18248,4861.826675177598
18249,5000.285993065819
18250,7834.983552062133
18251,6510.836687423618
18252,7230.900405617819
18253,7090.158546051863
18254,4092.460714945975
18255,8249.39688089454
18256,6488.566112501065
18257,7498.1487702101595
18258,6496.593992414889
18259,7291.977303550104
18260,7179.78787361462
18261,5408.341728871844
18262,5219.561314663125
18263,6716.9131435127
18264,4824.035350030827
18265,4827.680334129302
18266,4449.34629606333
18267,6354.235689402643
18268,6821.560534915733
18269,7892.59155972581
18270,5445.472859850276
18271,6242.043346091696
18272,5662.651460846411
18273,6508.347087659231
18274,5565.367464170629
18275,6758.599489484666
18276,3856.790824174212
18277,7202.355154219567
18278,7345.6868753553745
18279,7189.6448173642375
18280,5805.432795714517
18281,4032.3730248397387
18282,8237.491994860595
18283,8161.684257823781
18284,5482.1804898032215
18285,7099.01068359315
18286,8089.283173533147
18287,6306.700043058503
18288,7419.16214011969
18289,7701.940287869674
18290,7702.660971924097
18291,5072.794950651714
18292,8247.175544492624
18293,6569.528160325677
18294,6140.4855708401465
18295,4286.008697573208
18296,6604.627085217426
18297,6857.179568135414
18298,6851.901479416639
18299,3728.2423560898596
18300,7659.934349718271
18301,4964.2178109155075
18302,5733.552086418236
18303,5313.286976872829
18304,7023.613282632173
18305,5951.959419004831
18306,6311.91780869796
18307,3319.4875856178965
18308,5544.62347844281
18309,4579.705621041382
18310,4893.706838206951
18311,7837.027878629575
18312,5418.867762923181
18313,6385.163959997825
18314,6389.046847284839
18315,7563.842758028908
18316,4040.39399313356
18317,6328.055313416519
18318,8340.871745259024
18319,4601.4615247002375
18320,7200.050440534147
18321,4834.916765146351
18322,6684.405491291901
18323,5678.868562091366
18324,7401.44790848145
18325,5471.718067364094
18326,7156.1641029534185
18327,7724.431942004815
18328,8305.357899070605
18329,4877.210593064377
18330,5620.791789098785
18331,3679.883312268852
18332,7218.254605649006
18333,5136.647804692824
18334,7276.351598349231
18335,4813.999269755471
18336,7359.280814771459
18337,7263.471175501514
18338,5852.967130194727
18339,3162.5150644606665
18340,5762.412273584654
18341,5948.05719210001
18342,5760.7497852685
18343,3486.6673434138174
18344,7134.671043075141
18345,4292.297460185887
18346,6317.022060825368
18347,4007.14060663369
18348,6260.130892068774
18349,5948.440801501876
18350,7058.507794378662
18351,6968.644605078887
18352,7825.553362886848
18353,5992.784094662099
18354,4585.997832040666
18355,3989.30105244177
18356,5752.538004409271
18357,5780.464020538904
18358,5569.798320010619
18359,6750.744578915216
18360,3725.6575891091397
18361,3680.33968707192
18362,4081.719063192455
18363,5667.393151667651
18364,6286.128387391798
18365,7197.704128026111
18366,5445.4781238751875
18367,5621.227469046193
18368,7230.616810210884
18369,5385.851775180736
18370,5633.262294721743
18371,5796.105216443757
18372,8255.187586943519
18373,7261.699333086727
18374,5511.424952891369
18375,6944.668015847984
18376,4564.7744131917825
18377,6829.939943600162
18378,5385.161843422409
18379,6846.308401047711
18380,6120.041854286863
18381,6452.926392386454
18382,6288.813192845503
18383,7126.38327384828
18384,6639.728201587738
18385,5239.29973976136
18386,5347.160279445499
18387,3749.36738525412
18388,6697.421584837751
18389,4773.423356508637
18390,6394.9565914439
18391,5835.175945615606
18392,4898.409214641743
18393,7186.983219330974
18394,5745.111578521862
18395,3044.4929313283824
18396,4461.476103238237
18397,3698.936472428997
18398,4419.624573685933
18399,6288.1469733187305
18400,6566.65944369427
18401,3746.5121924668633
18402,5849.103607299801
18403,5323.024256030195
18404,8201.868170318043
18405,5180.53658295289
18406,7924.480012834395
18407,6440.661551823558
18408,6608.651357363782
18409,5779.068771167904
18410,7194.435013737777
18411,6454.0956670574105
18412,7195.692191054478
18413,6325.56832789889
18414,7164.318071362106
18415,6919.507398362268
18416,7345.116578310854
18417,4831.196203907562
18418,5693.6594198396315
18419,5669.063747849605
18420,6949.886461623536
18421,6257.523692951508
18422,6837.624946487275
18423,6210.594416974848
18424,4133.493702921864
18425,6700.261851808557
18426,7009.405987623431
18427,7285.465004446036
18428,6517.105503910565
18429,6734.763953988773
18430,6780.803178135112
18431,5396.236575319448
18432,5331.718018854352
18433,6713.334491434063
18434,5520.548738002142
18435,6363.6171288175265
18436,6177.714502248
18437,5724.450445873551
18438,5746.992836812582
18439,5585.883694555593
18440,6240.52551559849
18441,5524.153168283976
18442,6412.273813472704
18443,6384.621234706336
18444,7267.211768998441
18445,4581.10705841065
18446,4490.596708966186
18447,7381.551695395923
18448,6350.873138378285
18449,7584.8677020278765
18450,8177.436832005097
18451,7750.088137441193
18452,6431.360133472881
18453,8152.000884751388
18454,7183.286681515251
18455,3786.1613901058327
18456,5323.60103854402
18457,4551.84041860274
18458,6971.093583779191
18459,6587.593167562033
18460,6999.984563992219
18461,7221.260183213491
18462,3810.897226722498
18463,6981.965363358742
18464,4083.752385366621
18465,5550.339080003754
18466,5660.888935219467
18467,4944.331950855172
18468,5648.490687195881
18469,4051.258450456766
18470,6308.049392329724
18471,6485.755367612137
18472,6185.533702760384
18473,5214.763723956424
18474,3836.535765086715
18475,4754.485610167756
18476,5413.727095429465
18477,4043.149042021153
18478,6237.842118822784
18479,7451.847145246331
18480,7911.950943623838
18481,4895.091202611263
18482,5003.8099190490575
18483,6870.7493795709415
18484,6538.698188942894
18485,4833.901839448669
18486,6507.771124295594
18487,6406.061047474576
18488,5741.550399728105
18489,5598.697807839001
18490,7490.873875125073
18491,5778.949144388103
18492,7333.576713480104
18493,6887.208162979034
18494,5712.471056529156
18495,5808.126066571416
18496,7297.536598040612
18497,6618.198040004623
18498,3684.109946694923
18499,4117.321151303007
18500,7156.009707293067
18501,7003.236040936891
18502,5741.844624776586
18503,3726.989521658305
18504,5636.03013717365
18505,6212.292144949482
18506,5426.955106894856
18507,6138.291297738375
18508,5743.02820483521
18509,5342.251010522093
18510,5406.560081591699
18511,4828.051512036396
18512,7405.796286426029
18513,8021.127623221736
18514,5308.791134992917
18515,6457.791536642861
18516,3668.4426121636134
18517,7296.622906805971
18518,7220.507669257016
18519,6465.814542638334
18520,4953.082490990007
18521,8394.954045048335
18522,6799.178716713922
18523,6735.182537908798
18524,6887.255388530935
18525,5834.14279921647
18526,5676.476175810326
18527,4119.893241473701
18528,4447.127685153906
18529,4124.3674226341345
18530,4344.743607561029
18531,5684.46120185846
18532,7213.497469945808
18533,6810.242554669523
18534,6293.428875606331
18535,6654.323885179306
18536,3451.774206076342
18537,6096.179746960315
18538,7207.052774623262
18539,6124.51379439484
18540,8241.439389782614
18541,4898.840414127
18542,6640.765021357893
18543,5688.668232316476
18544,7130.507910256841
18545,5868.129513234606
18546,6313.652848189665
18547,5772.906487389442
18548,6382.693349700917
18549,7972.914547603635
18550,5628.548852996022
18551,4822.595728906695
18552,6609.993454033291
18553,5611.822126661745
18554,6601.06323604722
18555,8221.774872416207
18556,6208.121774165476
18557,7476.592046478173
18558,6596.563429246958
18559,6269.12356157338
18560,3783.649768353839
18561,6263.401525137717
18562,6274.405906479549
18563,5746.046605649458
18564,7322.698240316184
18565,8178.462467234161
18566,6238.7910255124925
18567,8192.012779001447
18568,3460.748718771885
18569,5765.679784949398
18570,6137.445226304603
18571,6480.60050823744
18572,5777.707760336714
18573,4962.58639969118
18574,7863.261232968832
18575,7373.189051192727
18576,7401.2626414740935
18577,7332.373570568664
18578,6717.793112321559
18579,4932.91901642497
18580,6471.104669760092
18581,6778.896117752588
18582,4786.661123363419
18583,6761.38193971265
18584,5013.803016426319
18585,5752.268898446962
18586,6267.620845795531
18587,5446.792620508946
18588,6316.907016776988
18589,5812.078371502139
18590,6580.051995847756
18591,7091.251309587529
18592,6379.472453915738
18593,6548.334037250148
18594,4707.498279724407
18595,7813.54405249705
18596,7603.678822296924
18597,6401.021053918253
18598,7400.553717812883
18599,7244.2811893413345
18600,4354.781254225133
18601,7065.869876335611
18602,5557.080229348165
18603,6353.382962089423
18604,5733.942543716493
18605,3982.023313340124
18606,7134.248720399782
18607,7440.736534765523
18608,7233.306791280818
18609,8265.421273972726
18610,5528.846579408365
18611,4061.7061721062773
18612,5430.651055591873
18613,3974.1712630949155
18614,6913.302731445875
18615,5366.474745163709
18616,4602.03310374532
18617,5619.813418931496
18618,6301.191805352995
18619,5438.644553073296
18620,6519.371261775741
18621,3731.8102178578647
18622,3488.4542876059068
18623,6875.253616912955
18624,5850.25496271805
18625,4313.83211389893
18626,7322.196921378496
18627,7706.88491537634
18628,6199.084670050517
18629,7415.452582293429
18630,6821.531142224498
18631,5621.729744585087
18632,6884.31927876186
18633,6581.971380925047
18634,5764.945071445255
18635,5602.938682189891
18636,6275.453997827427
18637,6248.540129496594
18638,4262.400859085506
18639,5981.708654481054
18640,5828.33770235056
18641,6251.005796207739
18642,4079.664713329599
18643,3635.1337722391045
18644,6424.461062029799
18645,5889.925936636371
18646,5801.94772982046
18647,6830.504917570864
18648,6624.019917025222
18649,8201.137143767908
18650,3889.226467219606
18651,5899.1962097542
18652,5387.208707809417
18653,5396.311876058669
18654,7275.397647835234
18655,4001.5557419850393
18656,6499.994338488087
18657,5331.328090653196
18658,7329.7895515985365
18659,7581.0351542037515
18660,5834.905268646173
18661,6116.40975676182
18662,3266.6658938229702
18663,4631.107008485182
18664,5707.152224142723
18665,7399.419567722388
18666,7418.390654333037
18667,2814.007512109994
18668,6890.136547056031
18669,6515.582968850626
18670,6460.924301468342
18671,6222.762925802206
18672,5262.331481509199
18673,6018.398983569692
18674,5747.339415352321
18675,6652.252141187305
18676,7360.472291980958
18677,6415.379137457663
18678,7297.107722034231
18679,6449.340497840638
18680,3984.400347449601
18681,5735.834442926633
18682,5782.786284760294
18683,6514.8916454917435
18684,5891.336334591608
18685,5811.715759412821
18686,6232.13521572807
18687,3678.8519075428594
18688,5706.752470269128
18689,8123.2056656076
18690,7320.203502204265
18691,7252.157120896151
18692,6815.4093698552315
18693,4961.5269104983345
18694,4260.7336620892875
18695,6622.229616113004
18696,7373.868447950558
18697,4618.496694968059
18698,7631.628183944273
18699,5287.6108784650905
18700,6495.576347848348
18701,8040.064444822751
18702,5612.925665977776
18703,3896.074087396478
18704,6769.160292132457
18705,7915.9132538121485
18706,5972.023410095938
18707,3459.361128239397
18708,6827.101657989839
18709,7131.439394806132
18710,4085.608740655514
